;id_labdoc;n_users;durée_écriture;plage_travail;passage_main
12110;263597;2;200.0;6733.0;3
12112;260425;2;220.0;700.0;1
12114;260422;2;380.0;2043.0000000000002;1
12115;260429;2;160.0;2586.0;1
12116;260420;2;60.0;4003.0000000000005;1
12117;260421;3;1020.0;4403.0;4
12118;263636;3;300.0;3780.0000000000005;4
12120;263634;2;380.0;6737.0;1
12123;263632;3;560.0;5257.0;5
12124;263640;3;300.0;3289.0;3
12125;263641;2;160.0;552.0;1
12126;263618;3;80.0;2398.0;1
12127;263625;2;300.0;1774.0;1
12128;263613;3;40.0;1968.0000000000002;1
12130;263614;3;680.0;4734.0;7
12131;416088;3;220.0;4351.0;5
12132;416090;2;160.0;4758.0;3
12133;416089;3;320.0;4829.0;4
12134;416085;3;620.0;2556.0;5
12135;416084;3;400.0;1018.0000000000001;6
12136;416086;3;380.0;2516.0;4
12137;416087;3;420.0;3881.0000000000005;5
12138;416073;3;360.0;3385.0;7
12139;259558;2;260.0;2255.0;1
12141;259564;2;200.0;2268.0;1
12144;259554;3;640.0;3865.0000000000005;7
12145;259562;2;260.0;2288.0;3
12146;259555;2;340.0;2036.0000000000002;2
12147;391135;2;260.0;3155.0;1
12148;391134;2;180.0;4220.0;1
12149;391124;2;180.0;371.0;1
12150;391123;3;440.0;6063.0;3
12151;391139;3;640.0;1395.0;3
12152;396983;2;380.0;2516.0;1
12153;396999;3;520.0;962.0000000000001;2
12154;396985;2;240.0;435.0;1
12156;396994;3;220.0;3103.0;3
12158;396996;3;420.0;2345.0;2
12159;396997;2;220.0;2397.0;2
12161;396914;2;340.0;745.0;1
12164;396897;2;380.0;4937.0;3
12165;396912;2;180.0;1102.0;1
12166;396911;2;140.0;2566.0;1
12168;428322;2;140.0;867.0;2
12169;428323;2;200.0;526.0;2
12170;428337;2;180.0;1323.0;2
12171;428325;2;160.0;2387.0;1
12172;428334;2;140.0;2002.0000000000002;1
12173;260181;2;180.0;998.0000000000001;1
12174;260174;2;140.0;1541.0;1
12176;260177;2;240.0;1836.0000000000002;1
12179;260173;3;820.0;4854.0;2
12180;260164;3;140.0;706.0;2
12181;260159;2;220.0;2220.0;2
12183;260155;3;260.0;686.0;3
12184;260163;3;240.0;1374.0;3
12185;260170;2;340.0;608.0;1
12186;260156;2;340.0;3294.0;1
12187;260213;2;180.0;2400.0;2
12188;260223;2;200.0;385.0;1
12190;260217;2;160.0;2240.0;2
12192;260447;2;60.0;1344.0;1
12193;260445;2;340.0;2460.0;2
12195;260440;2;460.0;6038.0;1
12196;260439;3;480.0;3436.0;5
12199;266458;2;200.0;2799.0;1
12200;266466;2;280.0;5297.0;1
12201;266462;2;140.0;4117.0;1
12202;416573;2;340.0;995.0000000000001;1
12203;416572;2;260.0;1010.0000000000001;1
12204;416570;2;380.0;2254.0;3
12206;416569;3;760.0;3256.0;4
12207;416557;2;520.0;3524.0;1
12208;416568;3;380.0;1925.0000000000002;1
12209;416571;2;340.0;1730.0;2
12212;264433;2;560.0;4497.0;2
12214;264439;2;140.0;699.0;1
12215;264431;3;500.0;2490.0;7
12216;416128;3;200.0;2425.0;2
12217;416122;3;360.0;575.0;4
12218;416123;3;480.0;1291.0;4
12220;416126;3;260.0;15430.000000000002;2
12221;416127;3;280.0;2306.0;2
12222;416111;3;540.0;2011.0000000000002;8
12223;416125;3;400.0;16162.000000000002;3
12224;416124;3;460.0;1957.0000000000002;3
12225;396966;2;360.0;715.0;1
12226;396977;2;200.0;2014.0000000000002;1
12227;396981;2;420.0;1747.0;1
12228;396980;2;320.0;1391.0;1
12229;396964;3;280.0;1723.0;2
12230;396978;2;800.0;1685.0;1
12231;396963;2;120.0;786.0;1
12232;266406;2;140.0;4165.0;1
12233;266405;2;280.0;4085.0000000000005;1
12234;266404;3;400.0;5900.0;4
12236;266408;3;240.0;1460.0;2
12238;266412;2;200.0;2095.0;1
12240;391177;2;460.0;4447.0;2
12241;259504;2;120.0;235.00000000000003;1
12242;259515;2;280.0;380.0;1
12243;259516;2;80.0;84.0;1
12244;259500;3;660.0;4825.0;5
12245;259511;2;340.0;875.0;1
12246;259508;2;80.0;145.0;1
12247;396500;2;220.0;535.0;4
12248;416594;2;80.0;339594.0;1
12255;416593;2;100.0;339387.0;1
12257;416592;2;180.0;339269.0;1
12258;428298;2;540.0;1523.0;1
12259;428299;2;200.0;889.0;1
12260;428300;2;200.0;1578.0;1
12261;428285;3;480.0;3984.0000000000005;4
12262;428284;2;120.0;9173.0;1
12263;428296;2;280.0;1547.0;1
12265;428297;2;220.0;617.0;1
12266;391119;3;200.0;643.0;3
12267;391118;3;200.0;562.0;3
12268;391105;3;880.0;7464.000000000001;6
12269;391117;3;180.0;2989.0;3
12270;391121;2;180.0;594.0;2
12271;391120;3;260.0;989.0000000000001;2
12272;391116;3;540.0;4982.0;5
12273;391106;2;440.0;1044.0;1
12274;437653;3;200.0;2188.0;2
12276;437658;2;480.0;53717.0;1
12277;437663;2;140.0;53706.0;1
12278;437687;2;680.0;52057.0;1
12279;437657;2;840.0;53655.0;1
12280;437656;2;140.0;53529.0;1
12281;438212;3;520.0;4311.0;1
12282;438211;2;200.0;2109.0;1
12283;440221;2;240.0;48102.0;1
12284;440248;2;400.0;48462.0;2
12285;440201;2;220.0;445.0;1
12286;440272;2;200.0;46904.0;1
12288;437777;3;340.0;48884.0;7
12289;437778;3;160.0;49957.0;2
12291;437779;3;240.0;53657.0;2
12292;437830;2;280.0;43436.0;1
12293;451223;2;300.0;2566.0;3
12294;451222;2;180.0;1602.0;1
12295;451224;2;140.0;3093.0;1
12296;451246;2;200.0;2052.0;1
12297;438774;2;180.0;431.0;1
12298;438776;2;380.0;290774.0;1
12299;444193;2;220.0;1216.0;1
12300;445169;2;160.0;904.0;1
12301;445170;3;240.0;62875.00000000001;2
12302;445172;2;240.0;855.0;1
12303;445130;2;320.0;949.0000000000001;1
12304;449400;2;200.0;129773.00000000001;1
12305;448920;2;60.0;129956.00000000001;1
12306;449401;2;180.0;129736.00000000001;1
12307;448921;2;140.0;129026.00000000001;1
12308;449403;2;240.0;129881.00000000001;1
12309;448922;2;280.0;131211.0;1
12310;449402;2;200.0;129734.00000000001;1
12311;448924;2;420.0;225083.0;1
12312;438199;2;920.0;4784.0;3
12313;438198;2;240.0;1109.0;1
12315;448548;3;740.0;289787.0;5
12316;448564;2;340.0;4932.0;1
12317;448547;2;200.0;2714.0;1
12318;438387;2;520.0;291165.0;2
12319;438389;3;1740.0;291075.0;3
12320;438388;2;240.0;369145.0;2
12321;439539;2;660.0;282196.0;1
12323;439537;2;260.0;277933.0;1
12324;436205;2;60.0;116.00000000000001;1
12325;440332;2;1000.0;6426.0;1
12326;440330;2;180.0;2227.0;1
12327;440331;2;260.0;3271.0;2
12328;444089;3;360.0;170231.0;3
12330;444083;4;400.0;175859.0;4
12331;442274;2;200.0;180847.0;2
12332;444116;3;260.0;185420.0;3
12333;442275;2;200.0;167831.0;1
12335;444125;3;260.0;166708.0;2
12336;444086;3;300.0;171096.0;2
12337;448178;2;520.0;66603.0;1
12338;447787;2;380.0;5147.0;3
12339;448163;2;220.0;68188.0;1
12340;447789;3;600.0;197248.0;3
12341;447791;2;380.0;160315.0;1
12342;451265;2;140.0;649.0;1
12343;451189;2;200.0;4541.0;1
12344;451188;2;340.0;1982.0000000000002;4
12345;451247;2;120.0;1189.0;1
12346;451251;2;220.0;1734.0;1
12348;436101;2;420.0;4484.0;2
12349;436099;2;260.0;2923.0;1
12350;436202;2;240.0;1286.0;1
12352;447951;3;660.0;98659.0;2
12353;447948;4;380.0;3440.0;5
12354;447952;2;540.0;97962.0;2
12355;447953;3;240.0;97417.0;2
12356;447946;3;480.0;7262.0;6
12357;447947;2;180.0;1036.0;1
12358;447955;3;480.0;13745.0;2
12359;447963;2;280.0;95707.0;1
12360;448614;2;240.0;1997.0000000000002;1
12361;438091;2;220.0;4327.0;1
12362;438149;2;100.0;175296.0;1
12363;438114;2;280.0;175903.0;1
12364;437701;2;200.0;1325.0;1
12365;449167;2;440.0;157143.0;1
12367;449165;2;420.0;157713.0;1
12368;449169;2;260.0;159463.0;1
12369;449171;2;160.0;156799.0;1
12370;449155;2;140.0;1198.0;1
12371;449154;2;100.0;675.0;1
12372;440237;2;200.0;384.0;1
12373;438308;2;360.0;198111.0;2
12374;438140;3;400.0;124261.00000000001;2
12375;438068;2;1280.0;262198.0;2
12376;438259;2;420.0;77415.0;1
12378;430638;2;220.0;4021.0000000000005;2
12379;440500;2;380.0;3889.0000000000005;1
12381;440501;2;700.0;4603.0;2
12382;451180;2;380.0;3529.0;2
12383;451181;2;460.0;3713.0000000000005;1
12384;445044;2;300.0;187667.0;1
12385;443985;2;320.0;368492.0;1
12386;445132;3;600.0;71185.0;3
12387;443983;2;400.0;3455.0;1
12388;444376;2;420.0;263568.0;1
12389;443982;3;460.0;114329.0;3
12390;444422;2;740.0;255516.00000000003;3
12391;443981;2;540.0;118631.00000000001;2
12396;434112;2;320.0;4740.0;1
12397;440014;2;500.0;5245.0;4
12398;438318;2;320.0;46051.0;1
12399;438319;2;240.0;47050.0;3
12400;438362;2;80.0;82515.0;1
12401;438320;3;720.0;346889.0;4
12402;438348;3;180.0;81989.0;1
12403;438350;2;140.0;95296.0;1
12404;438349;3;340.0;82188.0;2
12406;449351;2;860.0;5009.0;1
12407;448877;2;500.0;3424.0;1
12408;448876;2;180.0;5164.0;2
12409;448878;2;340.0;3509.0;1
12411;436178;2;380.0;3371.0;3
12412;436194;2;100.0;417.0;1
12413;436176;2;240.0;746.0;1
12414;436177;2;200.0;1999.0000000000002;1
12415;436193;2;80.0;590.0;1
12416;436180;2;120.0;865.0;1
12417;438935;2;300.0;5464.0;2
12418;438934;2;140.0;5178.0;1
12420;438932;2;580.0;2804.0;3
12422;438990;2;300.0;5014.0;1
12423;447933;2;360.0;345473.0;2
12424;447931;2;220.0;347513.0;2
12425;447935;2;220.0;344124.0;1
12426;440194;2;540.0;53141.0;2
12427;440242;3;1560.0;50314.0;3
12428;440196;3;940.0;52041.0;3
12430;440199;3;580.0;50416.0;3
12431;440235;3;540.0;48763.0;3
12433;451241;2;320.0;2546.0;1
12435;451176;2;420.0;2738.0;2
12436;451174;2;220.0;1682.0;1
12437;451175;3;120.0;2448.0;2
12438;447959;2;160.0;4890.0;2
12440;447960;3;500.0;5256.0;7
12441;448150;2;380.0;353114.0;1
12442;448151;2;320.0;353967.0;1
12443;448158;2;680.0;354887.0;1
12444;448152;3;580.0;353574.0;3
12445;438195;2;460.0;3732.0000000000005;2
12446;450114;2;500.0;1178.0;1
12447;450247;2;480.0;4156.0;2
12448;450522;2;380.0;916.0000000000001;1
12449;450520;2;160.0;884.0;1
12450;438478;2;300.0;3672.0000000000005;1
12451;438508;2;80.0;169.0;1
12452;438487;2;160.0;398.0;1
12453;438477;2;180.0;1984.0000000000002;1
12454;438204;2;400.0;4270.0;1
12455;438514;2;100.0;1337.0;1
12456;437692;2;1280.0;50947.0;1
12457;437686;2;800.0;50619.0;1
12458;437661;2;400.0;117461.00000000001;1
12459;437824;3;260.0;4331.0;1
12460;437822;3;520.0;10919.0;3
12461;437823;3;80.0;3297.0;1
12462;440026;2;120.0;239385.00000000003;1
12465;437638;3;1960.0;20351.0;2
12466;437636;3;580.0;115118.0;3
12467;447125;2;640.0;6235.0;2
12468;447132;2;520.0;274602.0;1
12469;447123;3;300.0;3879.0000000000005;3
12470;439967;2;640.0;194488.0;1
12471;439966;3;300.0;193628.0;2
12472;439968;3;1000.0;194845.0;3
12473;448035;2;320.0;1364.0;1
12474;448070;2;280.0;85670.0;1
12475;438106;2;460.0;4218.0;4
12476;438105;2;280.0;11083.0;2
12480;437725;2;120.0;229962.0;1
12481;437724;2;160.0;230047.0;1
12482;437399;2;500.0;187988.0;1
12483;437726;2;60.0;229969.0;1
12484;437727;2;280.0;230365.0;1
12485;434703;3;400.0;13447.0;3
12486;432769;3;160.0;277337.0;2
12487;432771;3;160.0;277434.0;2
12488;432768;3;200.0;276718.0;1
12490;443895;2;460.0;157245.0;1
12491;444203;2;500.0;176518.0;1
12492;443888;2;220.0;156603.0;1
12493;443893;2;240.0;157065.0;1
12494;442286;2;160.0;702.0;1
12495;444401;2;100.0;43526.0;1
12496;444403;2;280.0;150209.0;3
12497;444392;3;240.0;841.0;3
12498;451228;2;600.0;3327.0;1
12500;444018;2;760.0;193015.0;1
12501;444034;2;160.0;102943.0;1
12502;434770;2;440.0;245526.00000000003;1
12503;448225;2;460.0;3370.0;1
12504;448224;2;240.0;3992.0000000000005;1
12505;439932;2;420.0;186503.0;2
12506;438527;2;340.0;264232.0;1
12507;438528;3;340.0;180808.0;2
12508;438581;3;440.0;263065.0;1
12509;438565;2;500.0;267249.0;1
12510;438529;3;900.0;179260.0;3
12511;438611;2;280.0;263647.0;1
12512;438567;3;740.0;263192.0;2
12513;438608;2;980.0;264038.0;1
12514;444280;2;140.0;1162.0;1
12515;444281;3;340.0;5840.0;2
12516;445066;2;260.0;960.0000000000001;1
12517;438208;2;180.0;4029.0000000000005;2
12518;438206;2;200.0;2261.0;2
12519;438207;2;120.0;414.0;1
12520;440267;2;1000.0;47102.0;1
12522;440077;3;880.0;51316.0;1
12523;440269;2;420.0;46757.0;1
12524;440076;2;260.0;47859.0;1
12525;440268;2;220.0;46892.0;1
12526;437340;3;300.0;184553.0;2
12527;264842;2;1240.0;600613.0;1
12528;266764;2;820.0;3306.0;1
12529;269853;2;1040.0;5524.0;3
12530;254646;2;1020.0;40098.0;1
12531;254621;2;920.0;95479.0;4
12533;437496;2;1640.0;3862.0000000000005;6
12534;437487;2;300.0;852.0;2
12535;437523;2;800.0;1288.0;1
12536;437493;2;880.0;1533.0;2
12538;437431;3;880.0;5612.0;2
12539;437428;4;380.0;1979.0000000000002;3
12540;437416;2;460.0;1863.0000000000002;3
12542;437501;2;300.0;388.0;1
12543;437432;2;340.0;3167.0;2
12544;437479;2;1000.0;2272.0;1
12545;437480;3;460.0;740.0;5
12546;437490;4;1680.0;4104.0;7
12547;437488;3;1940.0;4302.0;3
12549;437415;3;340.0;1366.0;2
12550;383995;2;640.0;17798.0;1
12551;430354;2;1300.0;37415.0;2
12554;430352;2;1500.0;93409.0;1
12555;381410;2;2100.0;24662.0;3
12558;441732;2;840.0;4618.0;1
12560;437986;3;1320.0;39931.0;2
12562;437985;3;2100.0;47677.0;3
12564;428095;2;1140.0;89530.0;1
12567;428098;2;1020.0;9294.0;1
12568;435234;2;600.0;32137.000000000004;3
12571;441256;2;420.0;28405.0;1
12572;442343;2;1520.0;35217.0;1
12574;442344;2;1060.0;29192.0;1
12575;380906;2;1500.0;21107.0;1
12576;380905;2;1940.0;32659.000000000004;2
12577;380904;2;940.0;32884.0;2
12578;436421;2;880.0;1668.0;1
12579;436423;3;1180.0;13436.0;4
12580;436422;2;1420.0;4319.0;1
12581;436424;2;1080.0;7330.000000000001;1
12582;428382;2;780.0;16211.000000000002;1
12584;428385;2;780.0;9533.0;2
12585;428384;3;2000.0;36712.0;4
12586;383661;2;1400.0;12333.0;2
12587;383660;2;480.0;8315.0;1
12588;383662;3;1120.0;3649.0;9
12589;250624;2;340.0;102085.0;1
12591;250853;2;80.0;99.0;1
12592;250830;2;820.0;3606.0;5
12593;251290;2;1320.0;74286.0;1
12595;251228;2;440.0;77068.0;1
12599;250639;2;680.0;90519.0;1
12600;250695;2;280.0;33286.0;1
12603;251258;2;760.0;5940.0;1
12605;251249;2;620.0;119931.00000000001;1
12608;250833;2;360.0;2215.0;1
12609;250778;2;480.0;10235.0;1
12610;395099;2;520.0;168501.0;1
12611;393673;2;640.0;341744.0;1
12612;395100;2;560.0;165752.0;1
12615;394615;2;1440.0;180403.0;2
12620;295693;2;520.0;5982.0;1
12623;295702;2;320.0;526.0;3
12624;295710;2;380.0;1357.0;1
12627;295711;2;940.0;4989.0;2
12629;295629;2;360.0;12465.0;2
12631;295642;2;660.0;6672.0;3
12632;295844;2;540.0;2242.0;3
12633;295640;3;1160.0;9616.0;2
12634;295641;3;1180.0;9309.0;3
12635;295636;3;480.0;11054.0;3
12638;295625;3;1140.0;12307.0;2
12639;295635;3;320.0;11331.0;2
12641;295624;2;1620.0;12245.0;1
12645;295606;2;420.0;6844.0;2
12646;295614;2;220.0;8552.0;2
12647;295610;2;520.0;1271.0;2
12648;295609;2;340.0;4365.0;1
12649;295611;3;180.0;11648.0;2
12650;295601;2;220.0;14583.0;4
12651;295602;3;400.0;14154.0;5
12653;295681;2;160.0;12553.0;2
12654;295690;2;960.0;3018.0;1
12656;295689;2;1120.0;6270.0;2
12658;295682;2;180.0;12779.0;2
12660;295683;2;420.0;12451.0;2
12661;295686;2;320.0;4739.0;1
12664;295685;2;620.0;7647.000000000001;1
12665;295670;3;80.0;14026.0;2
12666;295669;3;100.0;14047.0;2
12668;271278;2;500.0;101322.0;1
12670;271286;2;320.0;99140.0;1
12671;271287;2;720.0;98232.0;1
12672;271292;2;160.0;104884.0;1
12673;271283;2;60.0;7820.000000000001;1
12676;271281;2;840.0;30801.000000000004;3
12677;271288;2;60.0;35566.0;1
12678;271290;2;200.0;104783.0;1
12682;431838;2;340.0;6267.0;1
12683;431839;2;320.0;4498.0;2
12684;431852;2;160.0;1027.0;1
12686;431850;2;280.0;1143.0;1
12687;431851;2;160.0;1052.0;1
12688;431848;2;160.0;1373.0;1
12690;431837;2;440.0;6442.0;3
12693;431846;2;220.0;1294.0;1
12695;431863;2;160.0;1404.0;1
12698;437301;2;240.0;983.0000000000001;1
12700;437299;2;240.0;1488.0;1
12703;437306;2;1060.0;2251.0;3
12704;424269;2;160.0;189.0;1
12705;424261;2;120.0;846.0;1
12706;424271;2;220.0;368.0;1
12707;424266;2;200.0;372.0;1
12712;269965;2;120.0;418.0;1
12732;424309;2;460.0;982.0000000000001;1
12733;424295;2;280.0;828.0;1
12734;424303;2;180.0;411.0;1
12737;440851;3;340.0;2043.0000000000002;2
12740;266989;2;120.0;1921.0000000000002;1
12746;266972;3;440.0;4662.0;1
12748;432884;2;300.0;1255.0;2
12749;432885;2;260.0;2853.0;1
12752;432893;2;200.0;285.0;2
12753;432898;2;140.0;219.0;1
12754;432888;2;240.0;894.0;1
12755;432891;2;100.0;473.00000000000006;2
12756;431888;2;340.0;2117.0;1
12757;269915;2;260.0;7132.0;1
12758;269923;2;400.0;2689.0;1
12760;269932;2;140.0;536.0;1
12764;269924;3;200.0;539.0;1
12767;271960;2;120.0;2404.0;1
12768;271956;2;240.0;2905.0;2
12774;271951;3;520.0;5014.0;2
12776;271959;3;420.0;3244.0;1
12778;271965;2;160.0;934.0000000000001;1
12779;266923;2;320.0;1565.0;2
12783;418065;2;80.0;2126.0;1
12784;430165;2;180.0;6190.0;1
12785;430175;2;180.0;2577.0;1
12787;430174;2;120.0;2468.0;2
12790;430171;2;300.0;2711.0;1
12793;271213;2;180.0;1153.0;1
12796;437234;2;460.0;2821.0;1
12797;437252;2;240.0;984.0000000000001;3
12798;437231;2;480.0;3528.0;2
12801;430213;2;200.0;405.0;1
12806;269948;2;180.0;446.0;1
12807;269941;3;460.0;762.0;2
12808;269942;2;740.0;2965.0;1
12809;269943;2;520.0;925.0000000000001;1
12813;431909;2;140.0;519.0;1
12814;269744;2;220.0;272739.0;1
12816;269448;2;240.0;508.00000000000006;1
12817;269442;2;360.0;702.0;1
12820;269444;2;640.0;1255.0;1
12831;418140;2;260.0;2968.0;2
12832;418139;2;260.0;1021.0000000000001;1
12835;432863;2;140.0;221.0;1
12837;432865;2;300.0;1715.0;1
12838;269429;2;280.0;690.0;1
12840;269424;2;300.0;911.0;3
12841;269419;2;500.0;790.0;1
12842;432845;2;700.0;2224.0;1
12843;432858;2;100.0;150.0;1
12844;432852;2;200.0;1596.0;1
12852;266896;2;320.0;6705.0;1
12854;418119;2;360.0;1876.0000000000002;2
12855;418110;2;500.0;5062.0;1
12861;425463;2;200.0;785.0;1
12866;271273;2;280.0;781.0;1
12870;270056;2;180.0;855.0;1
12874;270052;2;300.0;1292.0;1
12875;270053;2;240.0;889.0;1
12876;271240;2;460.0;20972.0;2
12877;440876;2;140.0;595.0;1
12884;418100;2;180.0;4938.0;1
12885;418099;2;360.0;4704.0;1
12886;418105;2;200.0;235.00000000000003;1
12887;418104;2;300.0;2115.0;1
12893;269450;2;340.0;667.0;1
12894;269464;2;220.0;672.0;1
12896;269453;2;640.0;1981.0000000000002;2
12897;269465;3;380.0;426.0;2
12898;269463;2;480.0;1706.0;1
12899;269772;2;300.0;512.0;1
12900;269771;2;180.0;592.0;1
12902;269758;2;260.0;851.0;1
12906;271235;2;280.0;403.0;1
12910;430152;2;220.0;1236.0;1
12911;430150;2;560.0;4911.0;1
12912;430154;2;180.0;561.0;1
12914;437287;2;240.0;4207.0;1
12916;437288;2;280.0;6009.0;1
12924;271932;2;520.0;1212.0;1
12925;271950;2;160.0;455.0;1
12936;437325;2;780.0;4011.0000000000005;1
12944;437317;2;560.0;9026.0;2
12947;271916;2;460.0;1215.0;1
12949;249705;2;260.0;1449.0;1
12950;249714;2;180.0;5724.0;1
12952;249707;2;400.0;7956.000000000001;1
12953;249712;2;300.0;5459.0;2
12956;249713;2;100.0;6084.0;1
12957;249703;2;280.0;1330.0;1
12959;247223;3;900.0;5778.0;1
12963;247230;2;520.0;2450.0;3
12964;247216;2;220.0;4777.0;1
12966;247231;2;200.0;2430.0;1
12967;247224;2;160.0;482.00000000000006;1
12968;247212;3;100.0;7252.0;1
12969;247213;2;360.0;3699.0000000000005;2
12970;247203;2;180.0;9556.0;1
12971;247235;2;520.0;552.0;1
12972;247211;3;240.0;3536.0;1
12974;247209;2;120.0;9798.0;1
12975;247219;2;140.0;3298.0;1
12976;246677;2;440.0;1149.0;1
12978;246658;2;100.0;305.0;1
12980;246676;2;1300.0;2023.0000000000002;3
12981;246664;3;440.0;2694.0;1
12985;246679;2;360.0;1214.0;1
12986;246670;3;200.0;632.0;1
12989;246657;2;160.0;491.00000000000006;1
12991;246663;3;160.0;2994.0;1
12992;246672;2;320.0;2632.0;1
12993;246014;2;180.0;260.0;1
12994;246023;2;580.0;1361.0;1
12996;246007;2;280.0;1463.0;1
12997;246017;2;140.0;520.0;1
12998;246021;2;140.0;1001.0000000000001;1
13000;246029;3;380.0;99811.0;2
13001;246016;2;80.0;160.0;1
13002;246006;2;480.0;942.0000000000001;1
13004;246013;3;220.0;480.00000000000006;2
13005;246025;2;300.0;1361.0;1
13006;246034;2;560.0;48480.0;1
13008;246002;3;280.0;3481.0;1
13009;246026;3;1400.0;76894.0;2
13010;246011;2;340.0;1541.0;1
13011;247173;3;120.0;1194.0;2
13012;247187;3;140.0;1443.0;2
13015;247196;3;540.0;1734.0;3
13016;247186;3;100.0;862.0;2
13017;247179;2;460.0;2108.0;1
13018;247169;3;300.0;633.0;1
13020;247171;2;140.0;761.0;1
13021;247185;3;200.0;6326.0;2
13022;247168;2;600.0;12994.0;1
13025;247190;2;540.0;3174.0;1
13026;247174;2;120.0;1441.0;1
13027;247191;2;500.0;1628.0;1
13028;247175;3;80.0;974.0000000000001;1
13029;247188;2;240.0;414.0;1
13032;247177;2;420.0;1231.0;1
13033;246573;4;720.0;162495.0;3
13035;246555;2;440.0;7371.000000000001;2
13036;246554;3;680.0;7531.000000000001;4
13037;246562;2;340.0;965.0000000000001;1
13038;246572;2;500.0;160186.0;1
13039;246579;3;240.0;156457.0;2
13040;246556;3;540.0;163607.0;4
13041;246570;2;200.0;160495.0;1
13042;246560;2;620.0;7855.000000000001;1
13044;246561;3;360.0;1697.0;2
13046;246578;3;160.0;161217.0;2
13047;246568;3;160.0;163097.0;1
13048;246557;3;300.0;7590.000000000001;2
13049;246580;3;240.0;4749.0;2
13051;246564;2;260.0;4007.0000000000005;1
13052;246581;4;140.0;4749.0;2
13053;246565;2;680.0;5258.0;1
13055;246553;3;360.0;164388.0;5
13056;246583;3;320.0;4489.0;1
13057;246558;3;720.0;7857.000000000001;2
13060;246551;2;340.0;3970.0000000000005;1
13061;246582;3;360.0;4789.0;5
13064;246576;3;520.0;2669.0;2
13065;241021;2;940.0;543780.0;2
13067;249812;2;40.0;263.0;1
13068;249813;2;180.0;5433.0;2
13069;249825;2;220.0;271.0;1
13070;249811;2;260.0;1957.0000000000002;1
13071;249801;2;300.0;2109.0;1
13073;249819;2;280.0;467.00000000000006;1
13074;249809;3;100.0;8689.0;2
13077;249821;3;360.0;505.00000000000006;1
13078;246066;2;220.0;5851.0;1
13079;246067;2;200.0;5811.0;1
13081;246065;2;160.0;4413.0;1
13083;246052;3;440.0;1609.0;2
