,id_mission,id_report,id_labdoc,id_trace,n_users,n_mots,indice_collab,indice_contrib
169270,1546,44037,450807,7635643,1,25,0.0,0.0
169273,1546,44045,447933,7631790,2,76,0.4895319704682793,0.9742667206519158
169275,1546,44045,447932,7631778,1,26,0.0,0.0
169279,1546,44045,447930,7634126,1,105,0.0,0.0
169282,1546,44045,447931,7633106,2,66,0.5984408680116431,0.7522709136709407
169283,1546,44045,447928,7631897,1,93,0.0,0.0
169286,1546,44045,447935,7631322,2,29,0.490327397368725,0.600165167947823
169289,1546,44045,447927,7611194,1,57,0.0,0.0
169292,1546,44045,447926,7632949,1,76,0.0,0.0
169297,1546,44309,440194,7369116,2,27,0.1796221649308993,0.1796221649308998
169309,1546,44309,440242,7369871,3,85,0.5473891634131162,0.7378615984200149
169315,1546,44309,440196,7368936,3,70,0.2435918911677629,0.7576854620386322
169317,1546,44309,440190,7369441,2,93,0.1292208161639805,0.498715198878719
169322,1546,44309,440199,7369037,3,64,0.4219358538264873,0.4629648901657652
169324,1546,44309,440189,7369414,1,69,0.0,0.0
169329,1546,44309,440235,7369248,3,64,0.087112761501605,0.087112761501605
169334,1546,44309,440191,7369446,3,93,0.6260033318188702,0.6623309053069719
169335,1546,46265,451194,7641537,1,54,0.0,0.0
169340,1546,46265,451241,7643120,2,18,0.0245389422344155,0.0245389422344155
169341,1546,46265,451244,7642175,1,52,0.0,0.0
169343,1546,46265,451210,7641925,2,18,0.0,0.0
169351,1546,46265,451176,7643016,2,89,0.3320476270333724,0.3721752304002019
169353,1546,46265,451174,7642462,2,68,0.1540393486121389,0.1669043242783603
169358,1546,46265,451175,7642853,3,57,0.5867804276315789,0.6121559037396122
169359,1546,46265,451213,7641704,1,29,0.0,0.0
169360,1546,46265,451191,7641247,1,31,0.0,0.0
169361,1546,46262,451504,7689099,1,68,0.0,0.0
169364,1546,46262,451505,7689586,1,118,0.0,0.0
169365,1546,46262,452793,7688841,1,38,0.0,0.0
169366,1546,46262,452792,7688764,1,50,0.0,0.0
169367,1546,46262,452797,7689046,1,83,0.0,0.0
169369,1546,46262,451503,7689151,1,74,0.0,0.0
169370,1546,46262,451512,7647548,1,60,0.0,0.0
169371,1546,46262,451510,7647457,1,51,0.0,0.0
169372,1546,45283,448161,7563963,1,1,0.0,0.0
169382,1546,45283,447958,7585611,1,84,0.0,0.0
169389,1546,45283,447959,7586394,2,55,0.1729030584799815,0.1951308132427014
169390,1546,45283,448156,7563872,1,1,0.0,0.0
169395,1546,45283,448159,7564308,2,95,0.0,0.0
169410,1546,45283,447960,7586532,3,87,0.6451098459962504,0.6665472557945298
169414,1546,45283,448150,7651483,2,44,0.2804153576061314,0.2842019483695686
169417,1546,45283,448151,7651683,2,83,0.5758030254462994,0.9700069391894708
169420,1546,45283,448158,7652045,2,149,0.0,0.9761722444934912
169427,1546,45283,448152,7651584,3,101,0.3121931941093269,0.7643368297225762
169428,1546,44312,440438,7369174,1,24,0.0,0.0
169430,1546,44312,440429,7369251,1,43,0.0,0.0
169431,1546,44312,438193,7369350,1,67,0.0,0.0
169433,1546,44312,440422,7368913,1,27,0.0,0.0
169436,1546,44312,440423,7369086,1,74,0.0,0.0
169439,1546,44312,440425,7369153,1,30,0.0,0.0
169441,1546,44312,438194,7369411,1,53,0.0,0.0
169446,1546,44312,438195,7370600,2,91,0.4312667247248193,0.4545252704440455
169448,1546,44036,450114,7632637,2,93,0.430505774591796,0.5295409873973871
169449,1546,44036,450115,7632321,1,66,0.0,0.0
169452,1546,44036,450247,7634063,2,76,0.1971302045956155,0.2073954662426854
169454,1546,44036,450246,7634802,1,24,0.0,0.0
169456,1546,44036,450116,7633937,1,179,0.0,0.0
169458,1546,44036,450522,7634290,2,49,0.6312736880466473,0.7189918263223657
169461,1546,44036,450520,7634148,2,27,0.0293602693602692,0.6220027434842249
169462,1546,44036,450248,7633454,1,30,0.0,0.0
169465,1546,44090,438478,7334838,2,68,0.2055383507745515,0.5361957268924596
169471,1546,44090,438202,7336738,1,77,0.0,0.0
169474,1546,44090,438203,7334876,1,105,0.0,0.0
169476,1546,44090,438508,7334005,2,25,0.9985537962612896,0.9985537962612896
169478,1546,44090,438487,7333885,2,37,0.0730270270270269,0.0742439737034331
169481,1546,44090,438477,7333877,2,26,0.0117993067469627,0.0117993067469627
169486,1546,44090,438204,7336669,2,83,0.3084021331226545,0.3288488895340398
169488,1546,44090,438514,7334771,2,40,0.0962962962962963,0.0975
169490,1546,44532,437691,7323874,1,232,0.0,0.0
169492,1546,44532,437689,7323790,1,287,0.0,0.0
169495,1546,44532,437692,7324017,2,178,0.2746205104630237,0.8613285576572617
169499,1546,44532,437659,7325041,1,66,0.0,0.0
169502,1546,44532,437686,7323740,2,192,0.0,0.9998914930555556
169511,1546,44532,437661,7360437,2,107,0.5482974295360645,0.5892885947795009
169517,1546,44532,437660,7329899,1,57,0.0,0.0
169519,1546,44532,437684,7323711,1,134,0.0,0.0
169522,1546,44041,449962,7635826,1,53,0.0,0.0
169523,1546,44041,450740,7634811,1,31,0.0,0.0
169525,1546,44041,449963,7635722,1,79,0.0,0.0
169526,1546,44041,450704,7634583,1,28,0.0,0.0
169528,1546,44041,449961,7635794,1,68,0.0,0.0
169529,1546,44041,450742,7634871,1,24,0.0,0.0
169530,1546,44041,450744,7634918,1,24,0.0,0.0
169531,1546,44041,450726,7634726,1,71,0.0,0.0
169532,1546,44537,437856,7320899,1,21,0.0,0.0
169538,1546,44537,437824,7332107,3,82,0.614329268292683,0.632733491969066
169539,1546,44537,437854,7320238,1,35,0.0,0.0
169540,1546,44537,438254,7329163,1,23,0.0,0.0
169547,1546,44537,437822,7330224,3,69,0.5796832508042865,0.5919857864240439
169551,1546,44537,437823,7326432,3,57,0.5842105263157894,0.610803324099723
169553,1546,44537,437838,7325873,1,18,0.0,0.0
169555,1546,44537,437839,7325913,1,38,0.0,0.0
169556,1546,42207,441091,7387340,1,37,0.0,0.0
169557,1546,42207,441090,7387326,1,51,0.0,0.0
169560,1546,42207,440026,7387312,2,21,0.7568646605364309,0.756864660536431
169561,1546,42207,441092,7387345,1,20,0.0,0.0
169565,1546,42207,439906,7356034,1,70,0.0,0.0
169566,1546,42207,441093,7387354,1,44,0.0,0.0
169569,1546,42207,439907,7356320,1,84,0.0,0.0
169570,1546,42207,440023,7353699,1,3,0.0,0.0
169572,1546,42207,439908,7356887,1,202,0.0,0.0
169574,1546,44042,450594,7634646,1,30,0.0,0.0
169575,1546,44042,450296,7634577,1,55,0.0,0.0
169576,1546,44042,450638,7634396,1,24,0.0,0.0
169581,1546,44042,450297,7635796,2,85,0.3025210084033614,0.333840830449827
169583,1546,44042,450295,7634590,2,65,0.0816568047337278,0.0880473372781065
169584,1546,44042,450572,7634292,1,69,0.0,0.0
169585,1546,44042,450567,7633979,1,27,0.0,0.0
169586,1546,44042,450661,7634497,1,42,0.0,0.0
169597,1546,42208,437638,7363383,3,370,0.3003934421634863,0.4370484276995334
169598,1546,42208,437649,7314833,1,18,0.0,0.0
169602,1546,42208,437666,7352741,1,53,0.0,0.0
169606,1546,42208,437650,7315368,1,75,0.0,0.0
169608,1546,42208,437651,7315289,1,88,0.0,0.0
169612,1546,42208,437636,7362117,3,136,0.5691921701112878,0.720696366782007
169620,1546,42208,437637,7357980,1,145,0.0,0.0
169624,1546,42208,437668,7339427,1,62,0.0,0.0
169626,1546,45279,447162,7579338,1,65,0.0,0.0
169628,1546,45279,447127,7578917,1,37,0.0,0.0
169640,1546,45279,447125,7588982,2,138,0.4841676384030207,0.5710226609722514
169644,1546,45279,447124,7582187,1,57,0.0,0.0
169646,1546,45279,447699,7579532,1,42,0.0,0.0
169650,1546,45279,447132,7579221,2,122,0.0869644635694866,0.2484829011780293
169656,1546,45279,447123,7585110,3,69,0.5862318840579711,0.594833018273472
169659,1546,44043,450570,7635981,1,39,0.0,0.0
169660,1546,44043,447980,7630236,1,67,0.0,0.0
169663,1546,44043,450801,7635619,1,24,0.0,0.0
169665,1546,44043,450728,7635770,1,40,0.0,0.0
169666,1546,44043,450805,7635839,1,42,0.0,0.0
169667,1546,44043,447979,7630233,1,49,0.0,0.0
169668,1546,44043,447978,7611852,1,62,0.0,0.0
169670,1546,44043,450660,7635972,1,87,0.0,0.0
169673,1546,42210,439967,7386932,2,121,0.6766544810700963,0.7908596489377951
169677,1546,42210,439966,7386880,3,77,0.6464330016961596,0.6709332034007359
169693,1546,42210,439968,7386954,3,230,0.8994822590670979,0.9290591923207931
169694,1546,45286,448054,7561907,1,97,0.0,0.0
169696,1546,45286,448037,7561682,1,22,0.0,0.0
169699,1546,45286,448035,7582820,2,121,0.3071314650262018,0.522641896045352
169703,1546,45286,448070,7584982,2,39,0.5055342356478697,0.5055342356478694
169705,1546,45286,448034,7582080,1,57,0.0,0.0
169707,1546,45286,448052,7561789,1,71,0.0,0.0
169710,1546,45286,448033,7583710,1,74,0.0,0.0
169713,1546,45286,448051,7579317,1,103,0.0,0.0
169722,1546,44535,438106,7332819,2,90,0.3806767541727434,0.4125607080910111
169723,1546,44535,438372,7330630,1,21,0.0,0.0
169730,1546,44535,438105,7332828,2,79,0.3563169425511197,0.494111520589649
169731,1546,44535,438177,7326389,1,65,0.0,0.0
169734,1546,44535,438104,7328878,2,79,0.2474683544303797,0.3377663835923731
169735,1546,44535,438166,7325028,1,19,0.0,0.0
169736,1546,44535,438404,7332852,1,38,0.0,0.0
169737,1546,44535,438170,7325840,1,80,0.0,0.0
169743,1546,46268,451216,7643018,3,83,0.5718784227820373,0.6569894033967194
169752,1546,46268,451217,7643169,1,86,0.0,0.0
169767,1546,46268,451218,7645960,3,118,0.587791313559322,0.6520037345590348
169770,1546,44533,437723,7373047,1,62,0.0,0.0
169774,1546,44533,437397,7375057,1,80,0.0,0.0
169776,1546,44533,437725,7373214,2,77,0.2459473006157027,0.2505965623442097
169779,1546,44533,437724,7373246,2,98,0.0784078684638032,0.0796902358826282
169787,1546,44533,437399,7375079,2,124,0.4403858317520556,0.5253642039542143
169789,1546,44533,437726,7373232,2,18,0.7007816494995982,0.7007816494995982
169792,1546,44533,437398,7371948,1,97,0.0,0.0
169794,1546,44533,437727,7373436,2,72,0.6230089083826331,0.6739440466589595
169799,1546,44009,432766,7283171,1,162,0.0,0.0
169802,1546,44009,432764,7280206,1,70,0.0,0.0
169804,1546,44009,432765,7280230,1,58,0.0,0.0
169809,1546,44009,434703,7284421,3,169,0.5387298465804712,0.7046176663111656
169814,1546,44009,432769,7278608,3,96,0.0622548417045363,0.3122960773088937
169818,1546,44009,432771,7278728,3,46,0.0062942919030785,0.7399767242678792
169822,1546,44009,432768,7278499,3,48,0.0,0.5924479166666667
169824,1546,44009,432772,7278173,2,120,0.0,0.0
169826,1546,44947,443895,7451733,2,80,0.3332132385620915,0.3799749930555556
169829,1546,44947,444203,7488646,2,107,0.1317421816166538,0.1521726065785266
169830,1546,44947,442284,7484717,1,70,0.0,0.0
169831,1546,44947,442285,7484684,1,57,0.0,0.0
169832,1546,44947,443898,7443376,1,50,0.0,0.0
169834,1546,44947,443888,7451450,2,50,0.2212023655387198,0.9520283164782868
169836,1546,44947,443893,7451592,2,40,0.182608695652174,0.19
169839,1546,44947,442286,7484944,2,92,0.3562406832298136,0.4010148865784498
169841,1546,44946,444401,7460833,2,16,0.665771484375,0.665771484375
169847,1546,44946,444403,7485632,2,57,0.4477432898485529,0.4826100338565712
169850,1546,44946,445154,7485037,1,16,0.0,0.0
169856,1546,44946,444392,7485555,3,75,0.5933870545073376,0.5972824074074075
169860,1546,44946,445153,7477350,1,27,0.0,0.0
169861,1546,44946,444390,7484625,1,69,0.0,0.0
169863,1546,44946,444404,7484378,1,53,0.0,0.0
169865,1546,44946,444391,7484816,1,54,0.0,0.0
169867,1546,46263,451228,7643549,2,126,0.4400183150183149,0.5267069790879315
169868,1546,46263,451231,7641823,1,27,0.0,0.0
169869,1546,46263,451232,7641938,1,63,0.0,0.0
169870,1546,46263,451255,7642257,1,24,0.0,0.0
169872,1546,46263,451227,7642407,1,57,0.0,0.0
169873,1546,46263,451254,7642211,1,18,0.0,0.0
169878,1546,46263,451226,7643518,2,78,0.2419460880999342,0.3261012491781723
169879,1546,46263,451268,7642612,1,52,0.0,0.0
169880,1546,44942,444007,7447796,1,29,0.0,0.0
169881,1546,44942,444017,7447887,1,56,0.0,0.0
169883,1546,44942,444005,7485258,1,89,0.0,0.0
169884,1546,44942,444004,7485095,1,63,0.0,0.0
169888,1546,44942,444018,7478873,2,227,0.3446612125026222,0.7158687341108891
169890,1546,44942,444009,7447990,1,68,0.0,0.0
169892,1546,44942,444034,7458142,2,45,0.7765630177134903,0.93601121864385
169893,1546,44942,444003,7485002,1,71,0.0,0.0
169894,1546,42212,440096,7356626,1,28,0.0,0.0
169895,1546,42212,434772,7240883,1,37,0.0,0.0
169898,1546,42212,434770,7387748,2,113,0.6056589982777342,0.646251975823474
169900,1546,42212,434769,7387486,1,68,0.0,0.0
169902,1546,42212,434768,7387494,1,74,0.0,0.0
169903,1546,42212,434780,7332499,1,50,0.0,0.0
169904,1546,42212,434775,7240996,1,43,0.0,0.0
169905,1546,42212,438398,7332668,1,45,0.0,0.0
169907,1546,44048,449437,7631487,1,57,0.0,0.0
169911,1546,44048,448223,7632041,1,68,0.0,0.0
169914,1546,44048,449446,7631599,1,15,0.0,0.0
169916,1546,44048,450036,7631718,1,42,0.0,0.0
169921,1546,44048,448225,7634972,2,92,0.4461968014857693,0.4694597591645031
169923,1546,44048,449440,7631578,1,51,0.0,0.0
169927,1546,44048,449433,7631304,1,22,0.0,0.0
169932,1546,44048,448224,7634935,2,57,0.2380116959064327,0.2582333025546321
169938,1546,42209,439932,7385291,2,71,0.4323743589289923,0.4323743589289923
169941,1546,42209,438527,7385614,2,94,0.1908983451536642,0.4631054775916704
169946,1546,42209,438528,7385633,3,100,0.8012181567802904,0.8576138247078228
169950,1546,42209,438581,7385423,3,112,0.3074835835835144,0.6253207004475667
169955,1546,42209,438565,7385784,2,68,0.7232315326456458,0.8752023840954571
169961,1546,42209,438529,7385663,3,248,0.7800670851453541,0.820172407467979
169965,1546,42209,438611,7385520,2,133,0.7015055400434185,0.8331249190271393
169972,1546,42209,438567,7385381,3,139,0.7423391037597357,0.8995141807476007
169980,1546,42209,438608,7385542,2,73,0.5763805379839558,0.5763805379839559
169982,1546,42213,440054,7356816,1,229,0.0,0.0
169984,1546,42213,440052,7355437,1,74,0.0,0.0
169986,1546,42213,440053,7355615,1,107,0.0,0.0
169987,1546,44943,445071,7474917,1,63,0.0,0.0
169988,1546,44943,444279,7485116,1,77,0.0,0.0
169989,1546,44943,445070,7474845,1,60,0.0,0.0
169991,1546,44943,444280,7485765,2,61,0.3162970106075217,0.3504434291857028
169995,1546,44943,444281,7488730,3,83,0.64344489030058,0.656519303177796
169998,1546,44943,445066,7474903,2,58,0.0,0.8287752675386445
169999,1546,44943,445067,7474754,1,83,0.0,0.0
170002,1546,44943,445051,7477800,1,65,0.0,0.0
170003,1546,44089,438638,7336473,1,46,0.0,0.0
170007,1546,44089,438208,7336666,2,83,0.3070344134815453,0.3278436979905739
170008,1546,44089,438629,7336054,1,27,0.0,0.0
170009,1546,44089,438635,7336249,1,30,0.0,0.0
170010,1546,44089,438634,7336181,1,69,0.0,0.0
170013,1546,44089,438206,7334981,2,69,0.1787439613526569,0.1923965553455155
170015,1546,44089,438207,7334270,2,53,0.1364296081277213,0.1438234247063011
170016,1546,44089,438637,7336300,1,23,0.0,0.0
170018,1546,44311,440267,7369045,2,44,0.3786594316871133,0.4193071005747948
170025,1546,44311,440205,7369141,1,81,0.0,0.0
170028,1546,44311,440200,7368990,1,76,0.0,0.0
170033,1546,44311,440075,7369577,3,73,0.5775584206285254,0.6166260086320134
170043,1546,44311,440077,7370939,3,79,0.6039307128580946,0.6172888960102548
170048,1546,44311,440269,7368952,2,118,0.1002836388792805,0.9788941718600684
170054,1546,44311,440076,7369883,2,59,0.2378678401680823,0.2847176216076779
170056,1546,44311,440268,7368908,2,35,0.9341801705271332,0.9341801705271332
170058,1546,42211,437341,7355801,1,82,0.0,0.0
170064,1546,42211,437340,7386071,3,66,0.5568119816938569,0.5632507349353658
170066,1546,42211,437342,7357311,1,285,0.0,0.0
170070,770,23871,264842,4199219,2,240,0.0141302766439909,0.8707768684807256
170071,770,23871,256421,3938247,1,113,0.0,0.0
170074,770,23871,266764,4199299,2,188,0.0,0.7808963331824355
170079,770,34937,331390,5646926,1,104,0.0,0.0
170082,770,34937,331451,5647032,1,1704,0.0,0.0
170097,770,34937,331439,5666961,1,614,0.0,0.0
170104,770,34937,331403,5658856,1,663,0.0,0.0
170107,770,34937,331401,5638211,1,176,0.0,0.0
170109,770,23861,265510,4167075,1,43,0.0,0.0
170110,770,23861,265513,4167163,1,6,0.0,0.0
170112,770,34941,344236,5944797,1,39,0.0,0.0
170116,770,34941,342311,6666826,1,110,0.0,0.0
170125,770,34941,342310,6666832,1,333,0.0,0.0
170127,770,34941,344241,5944893,1,180,0.0,0.0
170129,770,34934,455075,7761492,1,27,0.0,0.0
170142,770,23873,269853,4257984,2,176,0.0132441584498234,0.8944581248337063
170146,770,23873,269627,4258030,1,23,0.0,0.0
170148,770,23873,269629,4258000,1,20,0.0,0.0
170153,770,23873,269900,4257421,1,22,0.0,0.0
170164,770,23863,254646,3900389,2,257,0.0,0.9981680267680056
170174,770,23863,254621,4395323,2,185,0.1402389706643602,0.1661691900459165
170175,770,23867,258677,3994566,1,7,0.0,0.0
170178,770,34944,464393,8052840,1,16,0.0,0.0
170186,770,34944,464372,8052724,1,141,0.0,0.0
170188,770,34947,364687,6462222,1,2,0.0,0.0
170193,770,34947,365158,6463773,1,51,0.0,0.0
170194,770,34939,373752,6696142,1,103,0.0,0.0
170196,770,34943,323840,5474567,1,85,0.0,0.0
170200,770,23862,229668,3778506,2,292,0.2251340083382966,0.3356633514730719
170204,770,23862,229696,3777853,1,132,0.0,0.0
170205,770,34942,464201,8047258,1,46,0.0,0.0
170207,770,34942,464200,8047263,1,213,0.0,0.0
170211,770,34933,354485,6199482,1,118,0.0,0.0
170216,770,34946,423034,7020938,1,112,0.0,0.0
170219,1652,46129,452563,7781688,1,18,0.0,0.0
170222,1652,46129,452562,7707802,1,109,0.0,0.0
170226,1652,46129,452564,7781614,1,52,0.0,0.0
170228,1652,46137,459430,7938974,1,14,0.0,0.0
170232,1652,46137,459429,7939015,1,57,0.0,0.0
170236,1652,46137,459431,7921326,1,104,0.0,0.0
170245,1652,46134,452827,7782598,1,108,0.0,0.0
170248,1652,46134,452826,7780892,1,110,0.0,0.0
170249,1652,46134,452830,7782437,1,22,0.0,0.0
170257,1652,46134,452828,7780771,1,56,0.0,0.0
170258,1652,46134,452832,7780822,1,15,0.0,0.0
170259,1652,46132,453118,7697741,1,85,0.0,0.0
170261,1652,46132,453119,7701384,1,24,0.0,0.0
170266,1652,46132,453120,7777757,1,44,0.0,0.0
170267,1652,46145,460403,7942844,1,79,0.0,0.0
170268,1652,46145,460404,7943252,1,18,0.0,0.0
170269,1652,46136,453364,7707805,1,73,0.0,0.0
170271,1652,46136,453365,7781796,1,14,0.0,0.0
170274,1652,46136,453366,7781329,1,54,0.0,0.0
170283,1652,46131,453459,7781296,1,126,0.0,0.0
170285,1652,46131,453458,7714388,1,76,0.0,0.0
170290,1652,46131,453461,7717541,1,18,0.0,0.0
170294,1652,46131,453457,7779905,1,115,0.0,0.0
170298,1652,46131,453463,7780491,1,88,0.0,0.0
170299,1652,46144,459637,7936060,1,40,0.0,0.0
170302,1652,46144,459636,7936335,1,94,0.0,0.0
170303,1652,46142,456338,7802352,1,83,0.0,0.0
170306,1652,46142,456336,7800258,1,113,0.0,0.0
170313,1652,46142,456337,7929610,1,26,0.0,0.0
170314,1652,46128,449616,7660971,1,19,0.0,0.0
170325,1652,46128,449614,7774547,1,63,0.0,0.0
170326,1652,46128,449618,7661287,1,36,0.0,0.0
170332,1652,46128,449613,7682892,1,76,0.0,0.0
170333,1652,46128,449612,7637114,1,154,0.0,0.0
170334,1652,46128,450950,7637498,1,1,0.0,0.0
170340,1652,46140,458620,7887225,1,143,0.0,0.0
170345,1652,46140,458619,7923057,1,14,0.0,0.0
170346,1652,46140,458618,7922839,1,101,0.0,0.0
170347,1652,46140,458624,7922254,1,22,0.0,0.0
170349,1652,46143,460131,7940406,1,122,0.0,0.0
170351,1652,46143,460132,7942111,1,56,0.0,0.0
170352,1652,46133,453032,7780165,1,21,0.0,0.0
170356,1652,46133,453030,7702404,1,99,0.0,0.0
170360,1652,46133,453031,7711855,1,100,0.0,0.0
170363,1652,46130,451679,7763950,1,148,0.0,0.0
170366,1652,46130,451681,7774490,1,80,0.0,0.0
170368,1652,46130,451680,7775527,1,18,0.0,0.0
170370,1652,46138,458315,7876931,1,64,0.0,0.0
170372,1652,46138,458316,7877310,1,23,0.0,0.0
170373,1652,46138,458317,7877774,1,36,0.0,0.0
170374,1652,46127,454895,7753477,1,58,0.0,0.0
170377,1652,46127,454897,7754526,1,52,0.0,0.0
170378,1652,46127,454896,7753672,1,39,0.0,0.0
170379,1652,46141,459813,7944775,1,53,0.0,0.0
170383,1652,46141,459811,7944763,1,53,0.0,0.0
170385,1652,46141,459810,7940343,1,22,0.0,0.0
170387,1652,46141,459809,7929301,1,202,0.0,0.0
170391,1652,46135,455710,7782794,1,107,0.0,0.0
170393,1652,46135,455709,7782808,1,171,0.0,0.0
170395,1652,46135,455711,7782754,1,34,0.0,0.0
170402,1642,44553,437496,7314200,2,358,0.479980761509241,0.9894019488294488
170406,1642,44553,437487,7310520,2,26,0.9683744684422284,0.9683744684422284
170408,1642,44553,437523,7314251,2,141,0.5598990963182536,0.8894902028086915
